"Date","OUT","EXPORTS","SJR","GCD","SAC","CVP","SWP","X2"
2021-08-01,3173,1356,1320,4147,7070,803,291,89.17
2021-08-02,3281,1346,1320,4148,7170,801,298,89.2
2021-08-03,3306,1319,1240,4078,7190,803,290,89.22
2021-08-04,3168,1325,1240,4092,7080,803,296,89.27
2021-08-05,3489,1292,1270,4056,7300,802,295,89.25
2021-08-06,3612,1309,1280,4051,7430,817,300,89.21
2021-08-07,3555,1296,1310,3997,7280,804,293,89.18
2021-08-08,3171,1680,1360,4004,7230,804,699,89.23
2021-08-09,3957,951,1320,3936,7250,803,0,89.14
2021-08-10,3652,1237,1270,3936,7290,803,293,89.1
2021-08-11,3717,1217,1250,3853,7290,802,294,89.05
2021-08-12,3698,1248,1270,3857,7290,802,290,89
2021-08-13,3776,1283,1260,3828,7370,800,290,88.95
2021-08-14,3678,1291,1260,3784,7220,798,296,88.91
2021-08-15,3444,1274,1100,3792,7130,799,298,88.92
2021-08-16,3660,1259,1020,3762,7380,802,295,88.9
2021-08-17,3829,1301,929,3765,7700,804,346,88.84
2021-08-18,4036,1304,734,3684,8040,805,341,88.75
2021-08-19,4147,1285,606,3648,8230,804,338,88.65
2021-08-20,3828,1440,576,3649,8090,924,348,88.61
2021-08-21,3817,1505,557,3601,8120,987,346,88.57
2021-08-22,3950,1462,563,3544,8150,987,341,88.51
2021-08-23,3829,1460,529,3554,8080,990,339,88.47
2021-08-24,3904,1467,488,3521,8180,986,344,88.42
2021-08-25,3856,1460,471,3471,8100,985,345,88.39
2021-08-26,3992,1414,424,3434,8190,977,343,88.33
2021-08-27,4033,1256,430,3440,8070,838,347,88.27
2021-08-28,3742,1397,412,3391,7670,992,346,88.26
2021-08-29,3611,1380,411,3342,7470,994,346,88.28
2021-08-30,3537,1397,425,3292,7330,996,346,88.31
2021-08-31,3495,1419,428,3242,7250,1000,349,88.34
2021-09-01,2931,2126,421,3173,7350,1759,294,88.49
2021-09-02,3095,2120,398,3158,7750,1737,295,88.59
2021-09-03,3331,2055,392,3115,7880,1730,191,88.64
2021-09-04,3416,2080,370,3100,7990,1732,189,88.67
2021-09-05,3611,2062,424,3015,8020,1736,191,88.66
2021-09-06,3575,2058,448,2957,7900,1735,199,88.66
2021-09-07,3339,2045,434,2907,7630,1735,197,88.71
2021-09-08,3244,2020,386,2848,7510,1728,190,88.77
2021-09-09,3254,2047,323,2824,7570,1743,192,88.82
2021-09-10,3893,2197,323,2774,7830,1743,293,88.76
2021-09-11,3765,2355,341,2714,7780,1904,296,88.72
2021-09-12,3769,2306,400,2663,7640,1899,290,88.68
2021-09-13,3741,2299,411,2640,7580,1904,295,88.65
2021-09-14,3667,2345,377,2575,7540,1897,343,88.63
2021-09-15,2576,3002,432,2549,7490,2552,340,88.85
2021-09-16,2727,3005,465,2540,7590,2554,349,89.01
2021-09-17,2780,3089,482,2511,7670,2547,394,89.16
2021-09-18,2875,3101,474,2459,7730,2550,389,89.27
2021-09-19,3004,3241,519,2412,7910,2704,389,89.35
2021-09-20,2824,3215,493,2426,7750,2701,396,89.46
2021-09-21,2573,3216,427,2377,7520,2708,389,89.63
2021-09-22,2411,3228,418,2327,7340,2704,385,89.83
2021-09-23,2440,3293,344,2306,7490,2702,489,90.01
2021-09-24,2326,3330,304,2253,7390,2703,492,90.22
2021-09-25,2298,3322,317,2205,7280,2701,491,90.42
2021-09-26,2260,3323,340,2213,7220,2702,490,90.62
2021-09-27,2319,3322,330,2162,7240,2700,490,90.79
2021-09-28,2754,3219,285,2157,7630,2685,398,90.84
2021-09-29,3610,2284,278,2106,7520,1746,399,90.71
2021-09-30,4197,1737,297,2074,7500,797,796,90.5
2021-10-01,3525,2260,283,2077,7300,1710,398,90.41
2021-10-02,3548,2257,331,2030,7200,1719,395,90.32
2021-10-03,3625,2274,379,2009,7220,1720,399,90.22
2021-10-04,3344,2265,366,2004,7010,1721,393,90.17
2021-10-05,3442,2261,348,1959,7040,1726,389,90.12
2021-10-06,4077,2268,332,1957,7280,1727,391,89.95
2021-10-07,3950,2252,306,1902,7280,1706,396,89.81
2021-10-08,4013,2241,359,1904,7470,1699,393,89.68
2021-10-09,4147,2157,381,1916,7630,1710,294,89.52
2021-10-10,4154,2146,446,1866,7500,1719,295,89.38
2021-10-11,4773,2133,467,1865,8070,1699,297,89.15
2021-10-12,4610,2143,485,1851,7790,1702,295,88.96
2021-10-13,4010,2160,477,1853,7380,1706,290,88.87
2021-10-14,4252,2159,418,1807,7620,1703,296,88.75
2021-10-15,4303,2174,403,1805,7560,1699,291,88.62
2021-10-16,3814,2170,434,1826,7200,1677,300,88.58
2021-10-17,4590,1267,509,1834,6970,800,291,88.43
2021-10-18,5376,1269,760,1782,7360,799,293,88.18
2021-10-19,6058,1242,890,1783,7350,805,294,87.86
2021-10-20,5906,1239,824,1784,7440,807,298,87.58
2021-10-21,6420,1225,1000,1783,7710,811,292,87.26
2021-10-22,8296,1203,1090,1778,8240,805,295,86.8
2021-10-23,9619,1193,1320,1743,8860,801,297,86.26
2021-10-24,36919,2791,1490,1746,12900,1722,994,84.88
2021-10-25,61535,2797,1800,1744,24300,1713,998,83.25
2021-10-26,62323,5788,2240,1745,34500,1726,3998,81.7
2021-10-27,56672,9407,1700,1745,35100,2705,6677,80.3
2021-10-28,49899,9217,1400,1731,29200,2469,6677,79.06
2021-10-29,18549,10060,1370,1688,22400,3251,6678,78.52
2021-10-30,8207,10412,1310,1692,18300,3579,6673,78.55
2021-10-31,4679,10362,1470,1692,14800,3560,6673,78.93
2021-11-01,2016,10794,1580,1689,12300,3849,6673,79.83
2021-11-02,670,11211,1410,1697,11000,4217,6680,81.4
2021-11-03,4441,6012,1180,1694,9900,4252,1444,81.66
2021-11-04,5830,4592,1110,1694,9910,4267,0,81.73
2021-11-05,5670,4626,973,1694,10100,4295,0,81.81
2021-11-06,2064,7421,834,1696,9670,4275,2993,82.54
2021-11-07,2028,7000,760,1694,9300,4452,2390,83.25
2021-11-08,2695,6514,737,1648,8810,4271,2091,83.73
2021-11-09,4148,7371,721,1646,9050,4255,2997,83.9
2021-11-10,4882,7285,705,1646,9530,2122,4996,83.96
2021-11-11,4089,9097,667,1647,10700,2778,5995,84.13
2021-11-12,6368,9050,656,1645,13000,3225,5497,84.01
2021-11-13,6160,7894,614,1644,12400,3570,3998,83.91
2021-11-14,2144,7886,594,1644,10700,3567,3988,84.5
2021-11-15,2522,5935,600,1700,9180,3282,2486,84.96
2021-11-16,2698,4899,600,1692,8320,3776,994,85.34
2021-11-17,3072,3731,597,1692,7540,2612,991,85.62
2021-11-18,3234,3163,605,1688,7120,2705,294,85.86
2021-11-19,3184,3182,603,1698,7100,2742,297,86.08
2021-11-20,3050,3152,610,1746,6990,2739,297,86.33
2021-11-21,2971,3138,619,1742,6890,2740,294,86.58
2021-11-22,2621,3151,622,1746,6560,2734,296,86.89
2021-11-23,2699,3182,623,1746,6670,2741,299,87.17
2021-11-24,2897,3192,617,1747,6880,2735,296,87.39
2021-11-25,3467,2231,598,1796,6580,1772,296,87.48
2021-11-26,3214,2225,598,1796,6330,1768,292,87.61
2021-11-27,3251,2207,595,1846,6390,1767,292,87.73
