DateTime,Latitude,Longitude,DO,DOSAT,FLUOR,FLUORRFU,FNU,PH,SPC,WT,GreenAlgae.ugL,cyanobacteria.ugL,Diatoms.ugL,Cryptophytes.ugL,Total.FP.Chla.ugL
7/19/2022 7:46,38.01782667,-121.753385,7.8275,93.475,4.925,1.2425,14,7.73,1876,23.99,NA,NA,NA,NA,NA
7/19/2022 7:47,38.01785015,-121.7533748,7.811818182,93.26363636,5.060909091,1.273636364,14.42727273,7.74,1876.090909,23.99,NA,NA,NA,NA,NA
7/19/2022 7:48,38.01785208,-121.7533575,7.906666667,94.55833333,5.059166667,1.2725,8.166666667,7.740833333,1877.75,24.07083333,NA,NA,NA,NA,NA
7/19/2022 7:49,38.01783722,-121.753331,7.825,93.56666667,4.9675,1.25,6.208333333,7.75,1879.5,24.0725,NA,NA,NA,NA,NA
7/19/2022 7:50,38.01779349,-121.7533559,7.806666667,93.35,4.749166667,1.196666667,5.983333333,7.763333333,1873.166667,24.06,NA,NA,NA,NA,NA
7/19/2022 7:51,38.017825,-121.7533365,7.815833333,93.44166667,4.605,1.160833333,6.158333333,7.778333333,1871.416667,24.05,NA,NA,NA,NA,NA
7/19/2022 7:52,38.01783861,-121.7533329,7.7925,93.16666667,4.6925,1.180833333,5.333333333,7.785833333,1875,24.06416667,NA,NA,NA,NA,NA
7/19/2022 7:53,38.01785847,-121.7532717,7.7775,93.01666667,4.264166667,1.074166667,5.1,7.791666667,1875.25,24.07,NA,NA,NA,NA,NA
7/19/2022 7:54,38.01787639,-121.7530511,7.808333333,93.35,4.1425,1.044166667,5.175,7.795,1912.25,24.06583333,NA,NA,NA,NA,NA
7/19/2022 7:55,38.01796861,-121.752569,7.9225,94.625,4.135833333,1.041666667,6.341666667,7.8425,1837.833333,24.01166667,NA,NA,NA,NA,NA
7/19/2022 7:56,38.01846,-121.7524199,7.976666667,94.99166667,3.970833333,1.000833333,5.8,7.875833333,1779.666667,23.85833333,NA,NA,NA,NA,NA
7/19/2022 7:57,38.0193075,-121.7524153,7.760833333,92.20833333,4.05,1.0225,6.083333333,7.808333333,1739.916667,23.73833333,NA,NA,NA,NA,NA
7/19/2022 7:58,38.02017583,-121.7525357,7.5775,89.88333333,4.015833333,1.0125,6.541666667,7.744166667,1761.166667,23.64416667,NA,NA,NA,NA,NA
7/19/2022 7:59,38.02141125,-121.7531097,7.7775,92.10833333,4.041666667,1.019166667,10.10833333,7.705,2391.75,23.45333333,NA,NA,NA,NA,NA
7/19/2022 8:00,38.02287615,-121.7541743,7.986666667,94.60833333,4.086666667,1.029166667,9.533333333,7.754166667,2629.583333,23.43,NA,NA,NA,NA,NA
7/19/2022 8:01,38.02445417,-121.7551779,7.979166667,94.525,4.041666667,1.018333333,9.716666667,7.756666667,2686.916667,23.42833333,NA,NA,NA,NA,NA
7/19/2022 8:02,38.02629431,-121.7562458,7.945833333,94.04166667,4.228333333,1.064166667,9.666666667,7.751666667,2650.25,23.385,NA,NA,NA,NA,NA
7/19/2022 8:03,38.0279932,-121.7585293,7.960833333,94.13333333,4.06,1.023333333,9.433333333,7.75,2668.333333,23.335,NA,NA,NA,NA,NA
7/19/2022 8:04,38.02849906,-121.7615626,7.966666667,94.25833333,3.864166667,0.974166667,9.941666667,7.743333333,2877.25,23.33,NA,NA,NA,NA,NA
7/19/2022 8:05,38.02859028,-121.7637233,7.9725,94.35833333,3.903333333,0.985,9.625,7.75,2922.5,23.33416667,NA,NA,NA,NA,NA
7/19/2022 8:06,38.02868083,-121.7656418,7.969166667,94.31666667,3.805833333,0.959166667,9.891666667,7.75,2959.333333,23.31916667,NA,NA,NA,NA,NA
7/19/2022 8:07,38.028455,-121.7679949,7.965833333,94.18333333,3.919166667,0.99,10.375,7.75,3012.833333,23.26833333,NA,NA,NA,NA,NA
7/19/2022 8:08,38.02797361,-121.7707112,7.966666667,94.175,4.055,1.021666667,10.69166667,7.75,3047.416667,23.25333333,NA,NA,NA,NA,NA
7/19/2022 8:09,38.02752681,-121.7727219,7.963333333,94.09166667,3.9025,0.9825,11.04166667,7.75,3155.583333,23.21833333,NA,NA,NA,NA,NA
7/19/2022 8:10,38.02672962,-121.7764083,7.968333333,94.23333333,3.805,0.961666667,10.48333333,7.75,3215.166667,23.255,NA,NA,NA,NA,NA
7/19/2022 8:11,38.02570864,-121.7813244,7.948181818,94.07272727,3.821818182,0.964545455,10.65454545,7.735454545,3402.727273,23.25545455,NA,NA,NA,NA,NA
7/19/2022 8:12,38.02478583,-121.7864229,7.9125,93.38333333,3.804166667,0.960833333,14.61666667,7.72,3632.416667,23.075,NA,NA,NA,NA,NA
7/19/2022 8:13,38.02390458,-121.7918265,7.928333333,93.75,3.850833333,0.97,10.94166667,7.71,3960.75,23.12166667,NA,NA,NA,NA,NA
7/19/2022 8:14,38.02299167,-121.7972612,7.935833333,93.83333333,3.835,0.968333333,10.675,7.705833333,4226.583333,23.06666667,NA,NA,NA,NA,NA
7/19/2022 8:15,38.02194084,-121.8026586,7.940833333,93.85,3.828333333,0.965833333,10.94166667,7.695833333,4509.5,23.01833333,NA,NA,NA,NA,NA
7/19/2022 8:16,38.02126792,-121.8062547,7.983333333,94.34166667,3.683333333,0.929166667,10.81666667,7.715,4679.666667,22.95666667,NA,NA,NA,NA,NA
7/19/2022 8:17,38.02130861,-121.8080353,7.996666667,94.45,3.583333333,0.905,11.23333333,7.7225,4863.75,22.90083333,NA,NA,NA,NA,NA
7/19/2022 8:18,38.02192917,-121.8085772,8.003333333,94.49166667,3.514166667,0.888333333,11.175,7.7325,4770,22.89,NA,NA,NA,NA,NA
7/19/2022 8:19,38.02194097,-121.8083958,7.9725,94.16666667,3.4675,0.875833333,11.15833333,7.730833333,4470.083333,22.96833333,NA,NA,NA,NA,NA
7/19/2022 8:20,38.02174807,-121.808152,7.9775,94.24166667,3.508333333,0.885,10.95833333,7.729166667,4504.25,22.9675,NA,NA,NA,NA,NA
7/19/2022 8:21,38.02158139,-121.807835,7.9875,94.33333333,3.449166667,0.87,10.91666667,7.738333333,4538.333333,22.96333333,NA,NA,NA,NA,NA
7/19/2022 8:22,38.02143931,-121.8074186,7.995,94.425,3.189166667,0.805833333,10.93333333,7.745833333,4637.666667,22.9375,NA,NA,NA,NA,NA
7/19/2022 8:23,38.02132833,-121.8070117,7.991666667,94.4,3.128333333,0.790833333,10.925,7.748333333,4760.666667,22.91166667,NA,NA,NA,NA,NA
7/19/2022 8:24,38.02183847,-121.8066969,8.0025,94.475,3.098333333,0.7825,10.88333333,7.753333333,4766.5,22.9075,NA,NA,NA,NA,NA
7/19/2022 8:25,38.02212236,-121.8057193,7.973333333,94.16666667,2.894166667,0.730833333,10.90833333,7.750833333,4585.083333,22.93833333,NA,NA,NA,NA,NA
7/19/2022 8:26,38.02225431,-121.8047819,7.975,94.2,2.715,0.6875,10.63333333,7.749166667,4568.833333,22.95083333,NA,NA,NA,NA,NA
7/19/2022 8:27,38.02235486,-121.8038736,7.981666667,94.30833333,2.571666667,0.6525,10.41666667,7.751666667,4654.75,22.96,NA,NA,NA,NA,NA
7/19/2022 8:28,38.02243153,-121.8028835,7.979166667,94.3,2.385,0.603333333,10.39166667,7.75,4743.583333,22.96,NA,NA,NA,NA,NA
7/19/2022 8:29,38.02248125,-121.8019464,7.98,94.3,1.84,0.468333333,10.36666667,7.755833333,4807.5,22.95,NA,NA,NA,NA,NA
7/19/2022 8:30,38.02259597,-121.801006,7.9825,94.375,1.419166667,0.361666667,10.225,7.76,4821.583333,22.95,NA,NA,NA,NA,NA
7/19/2022 8:31,38.02272639,-121.8001382,7.984166667,94.38333333,1.38,0.354166667,10.26666667,7.759166667,4776.666667,22.96,NA,NA,NA,NA,NA
7/19/2022 8:32,38.02282931,-121.7992067,7.945833333,93.95,1.48,0.3775,10.38333333,7.743333333,4737.583333,22.97333333,NA,NA,NA,NA,NA
7/19/2022 8:33,38.02292347,-121.7982729,7.94,93.875,1.464166667,0.374166667,10.49166667,7.74,4615.25,22.98666667,NA,NA,NA,NA,NA
7/19/2022 8:34,38.02309583,-121.7973772,7.950833333,93.99166667,1.456666667,0.373333333,10.225,7.7475,4510.75,23.00416667,NA,NA,NA,NA,NA
7/19/2022 8:35,38.02333057,-121.7965244,7.96,94.09166667,1.519166667,0.389166667,9.816666667,7.75,4306.916667,23.03083333,NA,NA,NA,NA,NA
7/19/2022 8:36,38.02362742,-121.7958061,7.96,94.10909091,1.451818182,0.371818182,9.690909091,7.76,4248.909091,23.05181818,NA,NA,NA,NA,NA
7/19/2022 8:37,38.023925,-121.7950539,7.945833333,93.96666667,1.399166667,0.359166667,9.716666667,7.750833333,4387.166667,23.05,NA,NA,NA,NA,NA
7/19/2022 8:38,38.02441778,-121.7943396,7.9225,93.69166667,1.478333333,0.3775,9.8,7.75,4335.833333,23.05666667,NA,NA,NA,NA,NA
7/19/2022 8:39,38.02497486,-121.7939514,7.7775,91.91666667,1.383333333,0.353333333,9.441666667,7.701666667,4181,23.05416667,NA,NA,NA,NA,NA
7/19/2022 8:40,38.02501153,-121.7937027,7.728333333,91.425,1.3525,0.3475,9.825,7.653333333,4477.916667,23.055,NA,NA,NA,NA,NA
7/19/2022 8:41,38.02484292,-121.7936489,7.819166667,92.6,1.45,0.371666667,9.966666667,7.6925,4592,23.06916667,NA,NA,NA,NA,NA
7/19/2022 8:42,38.02470542,-121.7934086,7.823333333,92.59166667,1.42,0.364166667,9.825,7.6975,4553.333333,23.06,NA,NA,NA,NA,NA
7/19/2022 8:43,38.02458472,-121.7930757,7.815,92.46666667,1.401666667,0.359166667,9.5,7.6925,4454.333333,23.06,NA,NA,NA,NA,NA
7/19/2022 8:44,38.02455333,-121.7927511,7.8525,92.9,1.3025,0.335,9.25,7.705,4364.75,23.06,NA,NA,NA,NA,NA
7/19/2022 8:45,38.02452222,-121.7924551,7.876666667,93.16666667,1.300833333,0.333333333,9.2,7.714166667,4358,23.0675,NA,NA,NA,NA,NA
7/19/2022 8:46,38.02453806,-121.7921157,7.895833333,93.39166667,1.280833333,0.329166667,9.3,7.723333333,4339.916667,23.07916667,NA,NA,NA,NA,NA
7/19/2022 8:47,38.02452903,-121.7917875,7.916666667,93.68333333,1.3275,0.34,9.275,7.7375,4327.666667,23.08916667,NA,NA,NA,NA,NA
7/19/2022 8:48,38.02460736,-121.7914796,7.936666667,93.90833333,1.355833333,0.3475,9.283333333,7.746666667,4348.833333,23.08333333,NA,NA,NA,NA,NA
7/19/2022 8:49,38.02473108,-121.7911992,7.924166667,93.78333333,1.291666667,0.333333333,9.275,7.741666667,4291,23.10583333,NA,NA,NA,NA,NA
7/19/2022 8:50,38.02480389,-121.7909446,7.760833333,91.775,1.314166667,0.335833333,9.591666667,7.684166667,4053.666667,23.10083333,NA,NA,NA,NA,NA
7/19/2022 8:51,38.02471681,-121.7907057,7.565833333,89.33333333,1.345,0.345833333,9.458333333,7.580833333,3948,23.045,NA,NA,NA,NA,NA
7/19/2022 8:52,38.02463333,-121.7904929,7.613333333,89.93333333,1.291666667,0.330833333,9.266666667,7.586666667,3976.833333,23.05,NA,NA,NA,NA,NA
7/19/2022 8:53,38.02454,-121.7902451,7.711666667,91.15,1.336666667,0.343333333,9.375,7.621666667,4037.416667,23.07083333,NA,NA,NA,NA,NA
7/19/2022 8:54,38.02454847,-121.7896596,7.835,92.68333333,1.339166667,0.3425,9.475,7.680833333,4109.333333,23.105,NA,NA,NA,NA,NA
7/19/2022 8:55,38.02495472,-121.7867721,7.905,93.525,1.4975,0.381666667,9.708333333,7.721666667,4122.75,23.11333333,NA,NA,NA,NA,NA
7/19/2022 8:56,38.02559903,-121.7831993,7.8825,92.84166667,1.619166667,0.415,15.05,7.755,3669.416667,22.95416667,NA,NA,NA,NA,NA
7/19/2022 8:57,38.02608389,-121.7794431,7.898333333,92.525,1.425833333,0.365833333,15.425,7.7625,3506.25,22.70916667,NA,NA,NA,NA,NA
7/19/2022 8:58,38.02705681,-121.7745911,7.963333333,93.56666667,1.520833333,0.3875,13.23333333,7.770833333,3572.166667,22.85333333,NA,NA,NA,NA,NA
7/19/2022 8:59,38.02817875,-121.76962,8,94.65833333,1.545833333,0.396666667,9.616666667,7.800833333,3394.833333,23.22583333,NA,NA,NA,NA,NA
7/19/2022 9:00,38.02844347,-121.7667149,7.994166667,94.54166667,1.54,0.3925,9.775,7.8125,3210.083333,23.25,NA,NA,NA,NA,NA
7/19/2022 9:01,38.02841181,-121.7645546,8,94.69166667,1.4725,0.3775,9.4,7.825833333,3050.416667,23.31083333,NA,NA,NA,NA,NA
7/19/2022 9:02,38.02833757,-121.7621083,7.983636364,94.48181818,1.426363636,0.363636364,9.136363636,7.83,2818.181818,23.36181818,NA,NA,NA,NA,NA
7/19/2022 9:03,38.02812042,-121.7576207,8,94.775,1.4425,0.368333333,8.941666667,7.841666667,2734.166667,23.42166667,NA,NA,NA,NA,NA
7/19/2022 9:04,38.02780472,-121.7515388,8.036666667,95.25833333,1.494166667,0.381666667,8.841666667,7.85,2696.416667,23.4625,NA,NA,NA,NA,NA
7/19/2022 9:05,38.02767389,-121.7449631,8.036666667,95.225,1.475,0.378333333,8.491666667,7.850833333,2692.666667,23.44583333,NA,NA,NA,NA,NA
7/19/2022 9:06,38.02833333,-121.7386538,7.991666667,94.60833333,1.42,0.3625,8.441666667,7.84,2582.333333,23.41166667,NA,NA,NA,NA,NA
7/19/2022 9:07,38.02992347,-121.7326576,7.971666667,94.40833333,1.325,0.339166667,8.158333333,7.845833333,2437.166667,23.465,NA,NA,NA,NA,NA
7/19/2022 9:08,38.0316225,-121.7266801,7.991666667,94.68333333,1.311666667,0.335,7.85,7.859166667,2331.666667,23.5025,NA,NA,NA,NA,NA
7/19/2022 9:09,38.03308502,-121.7204974,8.013333333,94.96666667,1.305,0.335,7.766666667,7.8675,2266.25,23.52083333,NA,NA,NA,NA,NA
7/19/2022 9:10,38.03388375,-121.7141147,8.016666667,95.01666667,1.235833333,0.318333333,7.891666667,7.885833333,2032.916667,23.56666667,NA,NA,NA,NA,NA
7/19/2022 9:11,38.03470923,-121.7093292,8.066153846,95.68461538,1.186923077,0.304615385,7.361538462,7.914615385,1821.538462,23.63923077,NA,NA,NA,NA,NA
7/19/2022 9:12,38.03489303,-121.7087073,8.093636364,96.03636364,1.098181818,0.282727273,7.1,7.922727273,1784.727273,23.66,NA,NA,NA,NA,NA
7/19/2022 9:13,38.03496653,-121.7084064,8.098333333,96.11666667,1.128333333,0.291666667,7.116666667,7.926666667,1774.916667,23.66416667,NA,NA,NA,NA,NA
7/19/2022 9:14,38.03502028,-121.7080196,8.101666667,96.11666667,1.150833333,0.295833333,6.95,7.920833333,1781.333333,23.66333333,NA,NA,NA,NA,NA
7/19/2022 9:15,38.03522681,-121.7077142,8.11,96.26666667,1.130833333,0.291666667,6.916666667,7.92,1772.666667,23.67833333,NA,NA,NA,NA,NA
7/19/2022 9:16,38.03603069,-121.7071721,8.1075,96.18333333,1.201666667,0.309166667,6.975,7.92,1786,23.66916667,NA,NA,NA,NA,NA
7/19/2022 9:17,38.03654208,-121.706174,8.105833333,96.175,1.1825,0.305,7.125,7.910833333,1818.25,23.66666667,NA,NA,NA,NA,NA
7/19/2022 9:18,38.03698778,-121.7052511,8.101666667,96.10833333,1.209166667,0.311666667,7.675,7.8825,1947.166667,23.625,NA,NA,NA,NA,NA
7/19/2022 9:19,38.03741516,-121.7043574,8.11,96.2,1.196666667,0.306666667,7.541666667,7.88,1918.583333,23.62583333,NA,NA,NA,NA,NA
7/19/2022 9:20,38.03791514,-121.7034893,8.115,96.25833333,1.186666667,0.305,7.266666667,7.889166667,1856.333333,23.63833333,NA,NA,NA,NA,NA
7/19/2022 9:21,38.03843625,-121.7027551,8.13,96.48333333,1.146666667,0.294166667,6.975,7.904166667,1790.333333,23.6675,NA,NA,NA,NA,NA
7/19/2022 9:22,38.03895611,-121.7020144,8.1225,96.40833333,1.076666667,0.2775,7.208333333,7.891666667,1862.75,23.64916667,NA,NA,NA,NA,NA
7/19/2022 9:23,38.03947889,-121.701211,8.140833333,96.6,1.144166667,0.295,6.866666667,7.903333333,1774.25,23.6725,NA,NA,NA,NA,NA
7/19/2022 9:24,38.04006597,-121.700523,8.156666667,96.81666667,1.1875,0.305833333,6.783333333,7.92,1724,23.7,NA,NA,NA,NA,NA
7/19/2022 9:25,38.04063792,-121.6998601,8.1525,96.75833333,1.141666667,0.294166667,6.8,7.914166667,1736.583333,23.7,NA,NA,NA,NA,NA
7/19/2022 9:26,38.0411875,-121.6990981,8.155833333,96.84166667,1.18,0.304166667,6.816666667,7.915833333,1726.083333,23.71,NA,NA,NA,NA,NA
7/19/2022 9:27,38.04184375,-121.6985117,8.145,96.65833333,1.139166667,0.2925,6.891666667,7.904166667,1764.416667,23.69166667,NA,NA,NA,NA,NA
7/19/2022 9:28,38.04246955,-121.6980876,8.141818182,96.63636364,1.152727273,0.298181818,7.009090909,7.901818182,1771.090909,23.69272727,NA,NA,NA,NA,NA
7/19/2022 9:29,38.04282597,-121.6978511,8.155,96.825,1.120833333,0.289166667,6.8,7.909166667,1718.416667,23.7125,NA,NA,NA,NA,NA
7/19/2022 9:30,38.04286401,-121.6974058,8.16,96.9,1.1625,0.298333333,6.833333333,7.9175,1673.333333,23.73833333,NA,NA,NA,NA,NA
7/19/2022 9:31,38.04283125,-121.6970414,8.145,96.75,1.1625,0.298333333,6.858333333,7.915833333,1646.916667,23.74416667,NA,NA,NA,NA,NA
7/19/2022 9:32,38.04304222,-121.6968811,8.14,96.75,1.055,0.2725,6.9,7.919166667,1612,23.77083333,NA,NA,NA,NA,NA
7/19/2022 9:33,38.04411625,-121.6981451,8.15,96.875,1.114166667,0.288333333,6.966666667,7.909166667,1642.5,23.77666667,NA,NA,NA,NA,NA
7/19/2022 9:34,38.04416208,-121.69858,8.195,97.425,1.218333333,0.313333333,7.016666667,7.91,1654.416667,23.78333333,NA,NA,NA,NA,NA
7/19/2022 9:35,38.04413917,-121.6983346,8.204166667,97.525,1.211666667,0.31,6.95,7.91,1655.833333,23.78083333,NA,NA,NA,NA,NA
7/19/2022 9:36,38.04422403,-121.6981046,8.208333333,97.58333333,1.214166667,0.3125,6.85,7.91,1652.833333,23.79,NA,NA,NA,NA,NA
7/19/2022 9:37,38.04428153,-121.6978338,8.2,97.5,1.190833333,0.305,6.9,7.91,1647.916667,23.7975,NA,NA,NA,NA,NA
7/19/2022 9:38,38.0443832,-121.6975658,8.2,97.51666667,1.1175,0.288333333,6.825,7.91,1637.583333,23.81166667,NA,NA,NA,NA,NA
7/19/2022 9:39,38.04441055,-121.6973183,8.2025,97.56666667,1.1725,0.300833333,6.783333333,7.91,1634,23.82,NA,NA,NA,NA,NA
7/19/2022 9:40,38.04448292,-121.6969932,8.205,97.575,1.146666667,0.294166667,6.758333333,7.91,1631.333333,23.82,NA,NA,NA,NA,NA
7/19/2022 9:41,38.04458167,-121.6967038,8.193333333,97.45833333,1.1525,0.296666667,6.841666667,7.905833333,1627.5,23.82,NA,NA,NA,NA,NA
7/19/2022 9:42,38.04478264,-121.6964908,8.180833333,97.30833333,1.154166667,0.296666667,6.991666667,7.899166667,1635.333333,23.81916667,NA,NA,NA,NA,NA
7/19/2022 9:43,38.04498167,-121.6962929,8.190833333,97.45833333,1.155,0.2975,6.783333333,7.883333333,1625.916667,23.83416667,NA,NA,NA,NA,NA
7/19/2022 9:44,38.04513681,-121.6960818,8.2025,97.6,1.1775,0.303333333,6.658333333,7.9,1612.083333,23.83083333,NA,NA,NA,NA,NA
7/19/2022 9:45,38.04587694,-121.6954547,8.2,97.6,1.283333333,0.328333333,6.866666667,7.895,1605.833333,23.83083333,NA,NA,NA,NA,NA
7/19/2022 9:46,38.04829306,-121.6941039,8.204166667,97.55,1.295833333,0.335833333,6.841666667,7.91,1543.583333,23.84,NA,NA,NA,NA,NA
7/19/2022 9:47,38.05139403,-121.6912469,8.175,97.21666667,1.275833333,0.3275,6.816666667,7.909166667,1422,23.845,NA,NA,NA,NA,NA
7/19/2022 9:48,38.05423639,-121.6867085,8.144166667,96.91666667,1.213333333,0.311666667,7.025,7.908333333,1331.916667,23.87916667,NA,NA,NA,NA,NA
7/19/2022 9:49,38.05728569,-121.681675,8.131666667,96.86666667,1.1925,0.3075,6.6,7.915,1172.083333,23.9725,NA,NA,NA,NA,NA
7/19/2022 9:50,38.06135944,-121.6775285,8.015,95.78333333,1.1625,0.301666667,5.633333333,7.890833333,947.75,24.17916667,NA,NA,NA,NA,NA
7/19/2022 9:51,38.06637083,-121.6756728,8.109166667,96.74166667,1.253333333,0.321666667,6.425,7.890833333,1139,24.06166667,NA,NA,NA,NA,NA
