"","Source","Station","Latitude","Longitude","Date","Datetime","Depth","Tide","Microcystis","Secchi","Secchi_estimated","Temperature","Temperature_bottom","Conductivity","MonthYear","Year","StationID","Month","Season","Salinity","Salinity_bottom","uniqueval"
"724","FMWT","519",38.07378,-121.94725,2020-11-06,2020-11-06 12:35:00,3.048,"Ebb",1,78,FALSE,16.5,16.2,18713,2020-11-01,2020,"FMWT 519",11,"Fall",11.0841641817281,NA,"519 2020-11-06"
"725","FMWT","504",38.05945,-121.9767,2020-11-05,2020-11-05 08:32:00,12.8016,"Flood",1,84,FALSE,16.6,16.8,18360,2020-11-01,2020,"FMWT 504",11,"Fall",10.8569177500532,NA,"504 2020-11-05"
"726","FMWT","501",38.06167,-122.01955,2020-11-05,2020-11-05 09:48:00,13.4112,"Flood",1,98,FALSE,17,17.4,18344,2020-11-01,2020,"FMWT 501",11,"Fall",10.8466286681307,NA,"501 2020-11-05"
"727","FMWT","416",38.0702,-122.09415,2020-11-05,2020-11-05 11:17:00,10.3632,"Ebb",1,92,FALSE,18.3,17.9,22510,2020-11-01,2020,"FMWT 416",11,"Fall",13.5567835481568,NA,"416 2020-11-05"
"728","FMWT","418",38.09383,-122.06973,2020-11-05,2020-11-05 12:12:00,10.3632,"Ebb",1,93,FALSE,18.2,17.7,19713,2020-11-01,2020,"FMWT 418",11,"Fall",11.7304155758489,NA,"418 2020-11-05"
"729","FMWT","606",38.1698,-122.02177,2020-11-05,2020-11-05 12:59:00,8.5344,"Ebb",1,62,FALSE,17.8,17.6,11067,2020-11-01,2020,"FMWT 606",11,"Fall",6.27657185961435,NA,"606 2020-11-05"
"730","FMWT","602",38.11783,-122.04183,2020-11-05,2020-11-05 14:30:00,1.8288,"Flood",1,80,FALSE,19.2,17.8,18565,2020-11-01,2020,"FMWT 602",11,"Fall",10.9888314608077,NA,"602 2020-11-05"
"731","FMWT","795",38.5377,-121.58468,2020-11-13,2020-11-13 08:47:00,10.9728,"Ebb",1,87,FALSE,14.8,14.7,1064,2020-11-01,2020,"FMWT 795",11,"Fall",0.525323434315789,NA,"795 2020-11-13"
"732","FMWT","796",38.47387,-121.5844,2020-11-13,2020-11-13 09:16:00,10.668,"Ebb",1,42,FALSE,14.1,14,797,2020-11-01,2020,"FMWT 796",11,"Fall",0.389088446805765,NA,"796 2020-11-13"
"733","FMWT","797",38.40462,-121.6156,2020-11-13,2020-11-13 10:14:00,10.0584,"Ebb",1,20,FALSE,13.6,13.5,568,2020-11-01,2020,"FMWT 797",11,"Fall",0.274130118843345,NA,"797 2020-11-13"
"734","FMWT","719",38.33428,-121.64733,2020-11-13,2020-11-13 11:02:00,10.3632,"Ebb",1,30,FALSE,13.5,13.6,339,2020-11-01,2020,"FMWT 719",11,"Fall",0.161347612564695,NA,"719 2020-11-13"
"735","FMWT","723",38.23615,-121.67348,2020-11-13,2020-11-13 11:40:00,10.0584,"Flood",1,169,FALSE,12.8,12.8,164,2020-11-01,2020,"FMWT 723",11,"Fall",0.0768637513938184,NA,"723 2020-11-13"
"736","FMWT","704",38.07087,-121.77892,2020-11-09,2020-11-09 07:47:00,10.0584,"Flood",1,50,FALSE,13.8,13.6,1417,2020-11-01,2020,"FMWT 704",11,"Fall",0.708393782392483,NA,"704 2020-11-09"
"737","FMWT","706",38.0903,-121.74,2020-11-09,2020-11-09 09:03:00,10.0584,"Flood",1,40,FALSE,13.9,13.5,1149,2020-11-01,2020,"FMWT 706",11,"Fall",0.569121071576454,NA,"706 2020-11-09"
"738","FMWT","707",38.11397,-121.70797,2020-11-09,2020-11-09 10:05:00,9.144,"Flood",1,59,FALSE,13.9,13.3,832,2020-11-01,2020,"FMWT 707",11,"Fall",0.406821883930443,NA,"707 2020-11-09"
"739","FMWT","711",38.17595,-121.67028,2020-11-09,2020-11-09 11:35:00,12.192,"Flood",1,101,FALSE,13.8,13.1,168,2020-11-01,2020,"FMWT 711",11,"Fall",0.0787806858705691,NA,"711 2020-11-09"
"740","FMWT","716",38.23787,-121.68438,2020-11-09,2020-11-09 13:00:00,10.0584,"Ebb",1,107,FALSE,13.8,13.4,161,2020-11-01,2020,"FMWT 716",11,"Fall",0.0754262980563329,NA,"716 2020-11-09"
"741","FMWT","405",38.03353,-122.15815,2020-10-07,2020-10-07 08:36:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2020-10-01,2020,"FMWT 405",10,"Fall",NA,NA,"405 2020-10-07"
"742","FMWT","411",38.06117,-122.06828,2020-10-07,2020-10-07 10:50:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2020-10-01,2020,"FMWT 411",10,"Fall",NA,NA,"411 2020-10-07"
"743","FMWT","501",38.06167,-122.01955,2020-10-13,2020-10-13 08:35:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2020-10-01,2020,"FMWT 501",10,"Fall",NA,NA,"501 2020-10-13"
"744","FMWT","504",38.05945,-121.9767,2020-10-07,2020-10-07 12:32:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2020-10-01,2020,"FMWT 504",10,"Fall",NA,NA,"504 2020-10-07"
"745","FMWT","416",38.0702,-122.09415,2020-10-08,2020-10-08 08:59:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2020-10-01,2020,"FMWT 416",10,"Fall",NA,NA,"416 2020-10-08"
"746","FMWT","418",38.09383,-122.06973,2020-10-08,2020-10-08 10:04:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2020-10-01,2020,"FMWT 418",10,"Fall",NA,NA,"418 2020-10-08"
"747","FMWT","602",38.11783,-122.04183,2020-10-08,2020-10-08 11:06:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2020-10-01,2020,"FMWT 602",10,"Fall",NA,NA,"602 2020-10-08"
"748","FMWT","606",38.1698,-122.02177,2020-10-08,2020-10-08 13:02:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2020-10-01,2020,"FMWT 606",10,"Fall",NA,NA,"606 2020-10-08"
"749","FMWT","802",38.03528,-121.83875,2020-10-08,2020-10-08 15:02:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2020-10-01,2020,"FMWT 802",10,"Fall",NA,NA,"802 2020-10-08"
"750","FMWT","804",38.02308,-121.79868,2020-10-08,2020-10-08 15:28:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2020-10-01,2020,"FMWT 804",10,"Fall",NA,NA,"804 2020-10-08"
"751","FMWT","519",38.07378,-121.94725,2020-10-09,2020-10-09 09:26:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2020-10-01,2020,"FMWT 519",10,"Fall",NA,NA,"519 2020-10-09"
"752","FMWT","508",38.04813,-121.91492,2020-10-09,2020-10-09 10:27:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2020-10-01,2020,"FMWT 508",10,"Fall",NA,NA,"508 2020-10-09"
"753","FMWT","513",38.0592,-121.86842,2020-10-09,2020-10-09 12:42:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2020-10-01,2020,"FMWT 513",10,"Fall",NA,NA,"513 2020-10-09"
"754","FMWT","608",38.0887,-121.88332,2020-10-09,2020-10-09 13:12:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2020-10-01,2020,"FMWT 608",10,"Fall",NA,NA,"608 2020-10-09"
"755","FMWT","704",38.07087,-121.77892,2020-10-12,2020-10-12 08:15:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2020-10-01,2020,"FMWT 704",10,"Fall",NA,NA,"704 2020-10-12"
"756","FMWT","706",38.0903,-121.74,2020-10-12,2020-10-12 09:37:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2020-10-01,2020,"FMWT 706",10,"Fall",NA,NA,"706 2020-10-12"
"757","FMWT","707",38.11397,-121.70797,2020-10-12,2020-10-12 10:00:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2020-10-01,2020,"FMWT 707",10,"Fall",NA,NA,"707 2020-10-12"
"758","FMWT","405",38.03353,-122.15815,2020-11-04,2020-11-04 10:50:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2020-11-01,2020,"FMWT 405",11,"Fall",NA,NA,"405 2020-11-04"
"759","FMWT","411",38.06117,-122.06828,2020-11-04,2020-11-04 10:50:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2020-11-01,2020,"FMWT 411",11,"Fall",NA,NA,"411 2020-11-04"
"760","FMWT","411",38.06117,-122.06828,2020-11-04,2020-11-04 13:02:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2020-11-01,2020,"FMWT 411",11,"Fall",NA,NA,"411 2020-11-04"
"761","FMWT","504",38.05945,-121.9767,2020-11-05,2020-11-05 08:48:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2020-11-01,2020,"FMWT 504",11,"Fall",NA,NA,"504 2020-11-05"
"762","FMWT","501",38.06167,-122.01955,2020-11-05,2020-11-05 10:04:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2020-11-01,2020,"FMWT 501",11,"Fall",NA,NA,"501 2020-11-05"
"763","FMWT","416",38.0702,-122.09415,2020-11-05,2020-11-05 11:34:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2020-11-01,2020,"FMWT 416",11,"Fall",NA,NA,"416 2020-11-05"
"764","FMWT","418",38.09383,-122.06973,2020-11-05,2020-11-05 12:29:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2020-11-01,2020,"FMWT 418",11,"Fall",NA,NA,"418 2020-11-05"
"765","FMWT","602",38.11783,-122.04183,2020-11-05,2020-11-05 14:46:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2020-11-01,2020,"FMWT 602",11,"Fall",NA,NA,"602 2020-11-05"
"766","FMWT","606",38.1698,-122.02177,2020-11-05,2020-11-05 13:13:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2020-11-01,2020,"FMWT 606",11,"Fall",NA,NA,"606 2020-11-05"
"767","FMWT","802",38.03528,-121.83875,2020-11-06,2020-11-06 07:26:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2020-11-01,2020,"FMWT 802",11,"Fall",NA,NA,"802 2020-11-06"
"768","FMWT","804",38.02308,-121.79868,2020-11-06,2020-11-06 07:04:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2020-11-01,2020,"FMWT 804",11,"Fall",NA,NA,"804 2020-11-06"
"769","FMWT","519",38.07378,-121.94725,2020-11-06,2020-11-06 12:52:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2020-11-01,2020,"FMWT 519",11,"Fall",NA,NA,"519 2020-11-06"
"770","FMWT","508",38.04813,-121.91492,2020-11-06,2020-11-06 11:43:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2020-11-01,2020,"FMWT 508",11,"Fall",NA,NA,"508 2020-11-06"
"771","FMWT","513",38.0592,-121.86842,2020-11-06,2020-11-06 08:57:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2020-11-01,2020,"FMWT 513",11,"Fall",NA,NA,"513 2020-11-06"
"772","FMWT","608",38.0887,-121.88332,2020-11-06,2020-11-06 08:30:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2020-11-01,2020,"FMWT 608",11,"Fall",NA,NA,"608 2020-11-06"
"773","FMWT","704",38.07087,-121.77892,2020-11-09,2020-11-09 08:05:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2020-11-01,2020,"FMWT 704",11,"Fall",NA,NA,"704 2020-11-09"
"774","FMWT","706",38.0903,-121.74,2020-11-09,2020-11-09 09:20:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2020-11-01,2020,"FMWT 706",11,"Fall",NA,NA,"706 2020-11-09"
"775","FMWT","707",38.11397,-121.70797,2020-11-09,2020-11-09 09:48:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2020-11-01,2020,"FMWT 707",11,"Fall",NA,NA,"707 2020-11-09"
"776","FMWT","711",38.17595,-121.67028,2020-11-09,2020-11-09 11:52:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2020-11-01,2020,"FMWT 711",11,"Fall",NA,NA,"711 2020-11-09"
"777","FMWT","716",38.23787,-121.68438,2020-11-09,2020-11-09 13:14:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2020-11-01,2020,"FMWT 716",11,"Fall",NA,NA,"716 2020-11-09"
"778","FMWT","809",38.0512,-121.69305,2020-11-10,2020-11-10 07:56:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2020-11-01,2020,"FMWT 809",11,"Fall",NA,NA,"809 2020-11-10"
"779","FMWT","910",38.00228,-121.45037,2020-11-10,2020-11-10 12:02:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2020-11-01,2020,"FMWT 910",11,"Fall",NA,NA,"910 2020-11-10"
"780","FMWT","912",37.96883,-121.37172,2020-11-10,2020-11-10 11:00:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2020-11-01,2020,"FMWT 912",11,"Fall",NA,NA,"912 2020-11-10"
"781","FMWT","906",38.05412,-121.51653,2020-11-10,2020-11-10 13:05:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2020-11-01,2020,"FMWT 906",11,"Fall",NA,NA,"906 2020-11-10"
"782","FMWT","919",38.10572,-121.49525,2020-11-12,2020-11-12 09:54:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2020-11-01,2020,"FMWT 919",11,"Fall",NA,NA,"919 2020-11-12"
"783","FMWT","815",38.0913,-121.57587,2020-11-12,2020-11-12 13:32:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2020-11-01,2020,"FMWT 815",11,"Fall",NA,NA,"815 2020-11-12"
"784","FMWT","812",38.08792,-121.64883,2020-11-12,2020-11-12 15:12:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2020-11-01,2020,"FMWT 812",11,"Fall",NA,NA,"812 2020-11-12"
"785","FMWT","723",38.23615,-121.67348,2020-11-13,2020-11-13 11:55:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2020-11-01,2020,"FMWT 723",11,"Fall",NA,NA,"723 2020-11-13"
"786","FMWT","719",38.33428,-121.64733,2020-11-13,2020-11-13 10:48:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2020-11-01,2020,"FMWT 719",11,"Fall",NA,NA,"719 2020-11-13"
"787","FMWT","797",38.40462,-121.6156,2020-11-13,2020-11-13 10:00:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2020-11-01,2020,"FMWT 797",11,"Fall",NA,NA,"797 2020-11-13"
"788","FMWT","796",38.47387,-121.5844,2020-11-13,2020-11-13 09:32:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2020-11-01,2020,"FMWT 796",11,"Fall",NA,NA,"796 2020-11-13"
"789","FMWT","795",38.5377,-121.58468,2020-11-13,2020-11-13 08:34:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2020-11-01,2020,"FMWT 795",11,"Fall",NA,NA,"795 2020-11-13"
"790","FMWT","812",38.08792,-121.64883,2020-11-12,2020-11-12 15:27:00,16.4592,"High Slack",1,135,FALSE,14.5,14.3,1057,2020-11-01,2020,"FMWT 812",11,"Fall",0.521725212968655,NA,"812 2020-11-12"
"791","FMWT","815",38.0913,-121.57587,2020-11-12,2020-11-12 13:16:00,15.8496,"Flood",1,155,FALSE,14.3,14.3,383,2020-11-01,2020,"FMWT 815",11,"Fall",0.182825100205375,NA,"815 2020-11-12"
"792","FMWT","919",38.10572,-121.49525,2020-11-12,2020-11-12 09:39:00,5.4864,"Ebb",1,260,FALSE,12.7,12.6,167,2020-11-01,2020,"FMWT 919",11,"Fall",0.0783014152093849,NA,"919 2020-11-12"
"793","FMWT","809",38.0512,-121.69305,2020-10-13,2020-10-13 11:31:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2020-10-01,2020,"FMWT 809",10,"Fall",NA,NA,"809 2020-10-13"
"794","FMWT","716",38.23787,-121.68438,2020-10-19,2020-10-19 09:53:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2020-10-01,2020,"FMWT 716",10,"Fall",NA,NA,"716 2020-10-19"
"795","FMWT","910",38.00228,-121.45037,2020-10-13,2020-10-13 15:53:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2020-10-01,2020,"FMWT 910",10,"Fall",NA,NA,"910 2020-10-13"
"796","FMWT","912",37.96883,-121.37172,2020-10-13,2020-10-13 14:51:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2020-10-01,2020,"FMWT 912",10,"Fall",NA,NA,"912 2020-10-13"
"797","FMWT","906",38.05412,-121.51653,2020-10-19,2020-10-19 12:54:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2020-10-01,2020,"FMWT 906",10,"Fall",NA,NA,"906 2020-10-19"
"798","FMWT","919",38.10572,-121.49525,2020-10-14,2020-10-14 08:41:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2020-10-01,2020,"FMWT 919",10,"Fall",NA,NA,"919 2020-10-14"
"799","FMWT","815",38.0913,-121.57587,2020-10-14,2020-10-14 14:00:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2020-10-01,2020,"FMWT 815",10,"Fall",NA,NA,"815 2020-10-14"
"800","FMWT","812",38.08792,-121.64883,2020-10-19,2020-10-19 14:14:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2020-10-01,2020,"FMWT 812",10,"Fall",NA,NA,"812 2020-10-19"
"801","FMWT","723",38.23615,-121.67348,2020-10-15,2020-10-15 12:33:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2020-10-01,2020,"FMWT 723",10,"Fall",NA,NA,"723 2020-10-15"
"802","FMWT","719",38.33428,-121.64733,2020-10-15,2020-10-15 11:42:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2020-10-01,2020,"FMWT 719",10,"Fall",NA,NA,"719 2020-10-15"
"803","FMWT","797",38.40462,-121.6156,2020-10-15,2020-10-15 10:25:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2020-10-01,2020,"FMWT 797",10,"Fall",NA,NA,"797 2020-10-15"
"804","FMWT","796",38.47387,-121.5844,2020-10-15,2020-10-15 09:44:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2020-10-01,2020,"FMWT 796",10,"Fall",NA,NA,"796 2020-10-15"
"805","FMWT","795",38.5377,-121.58468,2020-10-15,2020-10-15 09:19:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2020-10-01,2020,"FMWT 795",10,"Fall",NA,NA,"795 2020-10-15"
"806","FMWT","608",38.0887,-121.88332,2020-12-07,2020-12-07 08:03:00,8.2296,"Flood",1,51,FALSE,11.3,11,8499,2020-12-01,2020,"FMWT 608",12,"Winter",4.72500138017631,NA,"608 2020-12-07"
"807","FMWT","707",38.11397,-121.70797,2020-12-07,2020-12-07 12:16:00,10.3632,"Ebb",1,27,FALSE,12.2,12.6,2928,2020-12-01,2020,"FMWT 707",12,"Winter",1.51920365741378,NA,"707 2020-12-07"
"808","FMWT","513",38.0592,-121.86842,2020-12-07,2020-12-07 08:50:00,12.8016,"Flood",1,20,FALSE,11.5,11.5,12572,2020-12-01,2020,"FMWT 513",12,"Winter",7.20225611850222,NA,"513 2020-12-07"
"809","FMWT","504",38.05945,-121.9767,2020-12-02,2020-12-02 13:51:00,12.192,"Flood",1,82,FALSE,13.2,13.4,18004,2020-12-01,2020,"FMWT 504",12,"Winter",10.6282137569281,NA,"504 2020-12-02"
"810","FMWT","501",38.06167,-122.01955,2020-12-02,2020-12-02 11:57:00,14.3256,"Flood",1,82,FALSE,12.5,12.6,19792,2020-12-01,2020,"FMWT 501",12,"Winter",11.78162425922,NA,"501 2020-12-02"
"811","FMWT","411",38.06117,-122.06828,2020-12-02,2020-12-02 10:41:00,12.192,"Flood",1,76,FALSE,12.1,12.3,21222,2020-12-01,2020,"FMWT 411",12,"Winter",12.7123913581402,NA,"411 2020-12-02"
"812","FMWT","405",38.03353,-122.15815,2020-12-02,2020-12-02 08:37:00,9.7536,"Ebb",1,78,FALSE,11.6,11.9,27586,2020-12-01,2020,"FMWT 405",12,"Winter",16.9370618442633,NA,"405 2020-12-02"
"813","FMWT","416",38.0702,-122.09415,2020-12-03,2020-12-03 08:10:00,11.5824,"Ebb",1,85,FALSE,11.9,11.8,26222,2020-12-01,2020,"FMWT 416",12,"Winter",16.0207789742474,NA,"416 2020-12-03"
"814","FMWT","418",38.09383,-122.06973,2020-12-03,2020-12-03 09:58:00,10.3632,"Ebb",1,77,FALSE,11.2,12.2,17880,2020-12-01,2020,"FMWT 418",12,"Winter",10.5486655479893,NA,"418 2020-12-03"
"815","FMWT","606",38.1698,-122.02177,2020-12-03,2020-12-03 11:38:00,9.144,"Flood",1,68,FALSE,11.7,11.8,10269,2020-12-01,2020,"FMWT 606",12,"Winter",5.79046360815289,NA,"606 2020-12-03"
"816","FMWT","602",38.11783,-122.04183,2020-12-03,2020-12-03 12:20:00,1.8288,"Flood",1,57,FALSE,12,12.1,20375,2020-12-01,2020,"FMWT 602",12,"Winter",12.1602209649626,NA,"602 2020-12-03"
"817","FMWT","802",38.03528,-121.83875,2020-12-08,2020-12-08 07:31:00,7.9248,"Flood",1,70,FALSE,11.1,11.1,4661,2020-12-01,2020,"FMWT 802",12,"Winter",2.48703415944404,NA,"802 2020-12-08"
"818","FMWT","508",38.04813,-121.91492,2020-12-08,2020-12-08 08:24:00,10.0584,"Flood",1,32,FALSE,11.4,11.6,13240,2020-12-01,2020,"FMWT 508",12,"Winter",7.6166466984486,NA,"508 2020-12-08"
"819","FMWT","519",38.07378,-121.94725,2020-12-08,2020-12-08 09:31:00,2.4384,"Flood",1,33,FALSE,12,12,15890,2020-12-01,2020,"FMWT 519",12,"Winter",9.28024588739352,NA,"519 2020-12-08"
"820","FMWT","704",38.07087,-121.77892,2020-12-08,2020-12-08 12:08:00,10.9728,"Ebb",1,32,FALSE,12.4,12.3,6484,2020-12-01,2020,"FMWT 704",12,"Winter",3.53615074041063,NA,"704 2020-12-08"
"821","FMWT","706",38.0903,-121.74,2020-12-08,2020-12-08 13:08:00,10.3632,"Ebb",1,30,FALSE,12.1,12.2,4389,2020-12-01,2020,"FMWT 706",12,"Winter",2.33303451373242,NA,"706 2020-12-08"
"822","FMWT","906",38.05412,-121.51653,2020-12-09,2020-12-09 14:06:00,14.3256,"Flood",1,178,FALSE,11.4,11.9,434,2020-12-01,2020,"FMWT 906",12,"Winter",0.207838618178059,NA,"906 2020-12-09"
"823","FMWT","910",38.00228,-121.45037,2020-12-09,2020-12-09 13:08:00,12.192,"Flood",1,65,FALSE,11.5,12.1,419,2020-12-01,2020,"FMWT 910",12,"Winter",0.200468697936214,NA,"910 2020-12-09"
"824","FMWT","912",37.96883,-121.37172,2020-12-09,2020-12-09 12:01:00,12.192,"Flood",1,152,FALSE,11.5,11.6,932,2020-12-01,2020,"FMWT 912",12,"Winter",0.457703750492171,NA,"912 2020-12-09"
"825","FMWT","809",38.0512,-121.69305,2020-12-09,2020-12-09 08:51:00,12.192,"Flood",1,89,FALSE,10.6,10.3,1502,2020-12-01,2020,"FMWT 809",12,"Winter",0.752911398903799,NA,"809 2020-12-09"
"826","FMWT","716",38.23787,-121.68438,2020-09-15,2020-09-15 15:55:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2020-09-01,2020,"FMWT 716",9,"Fall",NA,NA,"716 2020-09-15"
"827","FMWT","809",38.0512,-121.69305,2020-09-16,2020-09-16 08:15:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2020-09-01,2020,"FMWT 809",9,"Fall",NA,NA,"809 2020-09-16"
"828","FMWT","910",38.00228,-121.45037,2020-09-16,2020-09-16 13:31:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2020-09-01,2020,"FMWT 910",9,"Fall",NA,NA,"910 2020-09-16"
"829","FMWT","912",37.96883,-121.37172,2020-09-15,2020-09-15 12:05:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2020-09-01,2020,"FMWT 912",9,"Fall",NA,NA,"912 2020-09-15"
"830","FMWT","906",38.05412,-121.51653,2020-09-16,2020-09-16 14:35:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2020-09-01,2020,"FMWT 906",9,"Fall",NA,NA,"906 2020-09-16"
"831","FMWT","704",38.07087,-121.77892,2020-09-15,2020-09-15 09:35:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2020-09-01,2020,"FMWT 704",9,"Fall",NA,NA,"704 2020-09-15"
"832","FMWT","706",38.0903,-121.74,2020-09-15,2020-09-15 10:36:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2020-09-01,2020,"FMWT 706",9,"Fall",NA,NA,"706 2020-09-15"
"833","FMWT","707",38.11397,-121.70797,2020-09-15,2020-09-15 11:13:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2020-09-01,2020,"FMWT 707",9,"Fall",NA,NA,"707 2020-09-15"
"834","FMWT","711",38.17595,-121.67028,2020-09-15,2020-09-15 13:27:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2020-09-01,2020,"FMWT 711",9,"Fall",NA,NA,"711 2020-09-15"
"835","FMWT","501",38.06167,-122.01955,2020-09-17,2020-09-17 10:31:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2020-09-01,2020,"FMWT 501",9,"Fall",NA,NA,"501 2020-09-17"
"836","FMWT","605",38.14853,-122.05738,2020-09-16,2020-09-16 10:34:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2020-09-01,2020,"FMWT 605",9,"Fall",NA,NA,"605 2020-09-16"
"837","FMWT","519",38.07378,-121.94725,2020-09-15,2020-09-15 12:40:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2020-09-01,2020,"FMWT 519",9,"Fall",NA,NA,"519 2020-09-15"
"838","FMWT","804",38.02308,-121.79868,2020-09-16,2020-09-16 07:20:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2020-09-01,2020,"FMWT 804",9,"Fall",NA,NA,"804 2020-09-16"
"839","FMWT","508",38.04813,-121.91492,2020-09-17,2020-09-17 09:05:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2020-09-01,2020,"FMWT 508",9,"Fall",NA,NA,"508 2020-09-17"
"840","FMWT","513",38.0592,-121.86842,2020-09-17,2020-09-17 07:17:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2020-09-01,2020,"FMWT 513",9,"Fall",NA,NA,"513 2020-09-17"
"841","FMWT","608",38.0887,-121.88332,2020-09-16,2020-09-16 08:45:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2020-09-01,2020,"FMWT 608",9,"Fall",NA,NA,"608 2020-09-16"
"842","FMWT","405",38.03353,-122.15815,2020-09-11,2020-09-11 08:43:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2020-09-01,2020,"FMWT 405",9,"Fall",NA,NA,"405 2020-09-11"
"843","FMWT","411",38.06117,-122.06828,2020-09-15,2020-09-15 09:00:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2020-09-01,2020,"FMWT 411",9,"Fall",NA,NA,"411 2020-09-15"
"844","FMWT","504",38.05945,-121.9767,2020-09-15,2020-09-15 10:41:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2020-09-01,2020,"FMWT 504",9,"Fall",NA,NA,"504 2020-09-15"
"845","FMWT","416",38.0702,-122.09415,2020-09-16,2020-09-16 14:31:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2020-09-01,2020,"FMWT 416",9,"Fall",NA,NA,"416 2020-09-16"
"846","FMWT","418",38.09383,-122.06973,2020-09-16,2020-09-16 12:50:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2020-09-01,2020,"FMWT 418",9,"Fall",NA,NA,"418 2020-09-16"
"847","FMWT","602",38.11783,-122.04183,2020-09-16,2020-09-16 11:49:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2020-09-01,2020,"FMWT 602",9,"Fall",NA,NA,"602 2020-09-16"
