"(Intercept)","CVPSWPs","OUTms","Outs","SACms","SACs","SJRms","SJRs","Temp","X2s","df","logLik","BIC","delta","weight"
5.58477712512815,-0.618309577597151,NA,NA,-2.38944222879415,1.25661990817092,1.24523724134042,-3.19687063941856,1.41635887802556,NA,10,-828.582716254103,1716.67185803408,33.3173486269211,1.42069868007983e-08
6.29271330146619,-3.07401076221308,-5.09596797038335,-2.38094764048347,NA,5.53189491486326,3.88053128099528,NA,NA,NA,9,-831.58745650249,1716.73069597827,33.3761865711072,1.37951199075437e-08
4.87570531956857,NA,NA,0.305805382820521,NA,1.0869008111381,NA,-2.57085000846966,NA,3.39827029638492,8,-834.596723614946,1716.79858765059,33.4440782434324,1.3334692044221e-08
5.32723113538621,NA,1.40887896037122,NA,-2.23610421695409,NA,NA,-3.85238183916798,1.6675522505698,NA,8,-834.62408969822,1716.85331981714,33.4988104099789,1.29747217053937e-08
4.80039732172347,NA,0.217176723702236,NA,NA,1.27550949738259,NA,-2.85713626542701,NA,3.40788697841209,8,-834.674432223886,1716.95400486847,33.5994954613125,1.23377103545763e-08
5.13532660322114,0.263793701544934,0.841134626146039,0.530556697110756,-0.993061374423288,NA,NA,-3.51592219120174,1.41060117336243,2.21070906215139,11,-825.899153860032,1717.25537579853,33.900866391366,1.06118891404992e-08
4.86481783333754,NA,NA,0.195180124400832,-1.2117763773777,1.35822550257014,0.957961653462791,-2.9494256764994,NA,2.73413043201735,10,-829.233976454416,1717.97437843471,34.6198690275478,7.40735682216681e-09
4.89407513443899,NA,NA,NA,-0.0812181433184527,1.24120681825824,NA,-2.53468635555079,NA,3.10918308949029,8,-835.201453142773,1718.00804670625,34.6535372990859,7.28370408534198e-09
5.42165064229266,0.184821561198047,-1.88457167874719,NA,0.122700375238183,NA,1.77154826070221,-3.68044337621488,1.58202748469819,1.52187529337194,11,-826.385894016941,1718.22885611235,34.8743467051854,6.52235060166576e-09
5.43779107434497,0.236275296875339,-2.31445778008752,0.591821558099501,0.303900218104002,NA,2.02670068287414,-3.49998334909569,1.49394505871687,2.20728268892839,12,-823.498685458522,1718.4050815481,35.0505721409347,5.97224028910502e-09
5.59549168529295,NA,-1.5947864388894,NA,-0.977073938876465,NA,1.93925725068222,-3.88477516980068,1.71891515910353,NA,9,-832.443501028276,1718.44278502984,35.0882756226792,5.86070775703658e-09
4.85470768342005,NA,0.0634040929177334,NA,-1.25736751747041,1.46409086663118,0.950001931295244,-2.99612867458856,NA,2.61184020233834,10,-829.499626069657,1718.50567766519,35.1511682580294,5.67927768363349e-09
5.8011380605458,NA,-3.85228728852324,NA,NA,0.260870297106207,3.29470315720409,-3.92154141153485,1.71604502055719,NA,9,-832.773218789635,1719.10222055256,35.7477111453966,4.21459125390293e-09
4.74020235216716,NA,1.47159637184969,0.153310562764945,-1.79978113182612,1.37562981731023,NA,-2.9441211446822,NA,2.74228114114296,10,-829.878496584853,1719.26341869558,35.9089092884219,3.8882280552973e-09
5.28387770705194,NA,1.83782226103932,NA,-2.86387546168462,0.486928842887369,NA,-3.85095737763908,1.54628599419858,NA,9,-832.947758129505,1719.4512992323,36.0967898251372,3.53959839410915e-09
5.43929551796421,0.0193955043441882,NA,NA,-1.72054049190278,NA,1.00028423980429,-3.92989666343491,1.68837966748039,NA,9,-833.0081522867,1719.57208754669,36.2175781395276,3.33215457912521e-09
5.44391551601588,NA,NA,-0.00602027420999032,-1.70217327372048,NA,0.986020730763777,-3.90876735452296,1.69031570794489,NA,9,-833.013945946264,1719.58367486582,36.2291654586563,3.31290502640057e-09
5.01606989571657,NA,-1.92071147462431,0.276485133858131,NA,1.25648127358886,1.91283917417958,-2.89485820163045,NA,3.00089076203452,10,-830.122311966771,1719.75104945942,36.3965400522577,3.04694106901329e-09
6.04484105886082,-2.58265560989778,-4.78448043403333,-2.05209772205112,NA,4.75697184607707,3.80607823317696,-1.02562092597076,NA,NA,10,-830.152282639108,1719.81099080409,36.4564813969309,2.95697707136599e-09
5.78125522560858,-0.0945054932092597,-3.34612250712396,NA,NA,NA,2.84287090005911,-3.80186679724093,1.75749080539328,NA,9,-833.178552508602,1719.91288799049,36.5583785833317,2.81009669453728e-09
5.41747847705293,NA,NA,-0.337221995727694,-2.09130900078613,0.748302384056409,1.27184658412565,-3.91369292374358,1.55723143745289,NA,10,-830.20340136117,1719.91322824822,36.558718841055,2.80961865665064e-09
6.00431893952406,-0.625043767854327,-4.26988660503248,NA,NA,0.976571271699534,3.51332834255028,-3.22334165767196,1.61770775760253,NA,10,-830.220234615527,1719.94689475693,36.5923853497684,2.7627194715487e-09
4.79431789633545,NA,NA,0.233995679957005,NA,1.19165290101593,0.290788171573036,-2.97471745488081,NA,3.57572174500005,9,-833.288465030054,1720.1327130334,36.7782036262352,2.5176007688781e-09
5.7568303200539,NA,-3.39154870089961,-0.0362679159630732,NA,NA,2.90847479749087,-3.91550899117269,1.75528284911705,NA,9,-833.317805066252,1720.19139310579,36.8368836986317,2.44480737348119e-09
5.43542487518889,-0.589233789330165,1.78480982577547,NA,-3.02540848847582,1.1757493046307,NA,-3.18660095312781,1.41621972255724,NA,10,-830.68872671357,1720.88387895302,37.5293695458543,1.72931160365912e-09
5.54666043782243,NA,-1.15494125275741,NA,-1.61208274702981,0.490073047613122,1.93015821003946,-3.87540549318915,1.59882915407194,NA,10,-830.800116162825,1721.10665785153,37.7521484443657,1.54702535787845e-09
5.73579574149483,-0.64523543594737,-1.50713618267014,NA,-1.67490206502641,1.2489985032433,2.12331591664399,-3.14449840719377,1.45766205150571,NA,11,-828.086697775638,1721.63046362974,38.2759542225785,1.19056867841721e-09
4.81139860087677,NA,0.182596350751225,0.263664652844549,NA,1.1363111775355,NA,-2.79265513971302,NA,3.54699258805035,9,-834.201716363891,1721.95921570107,38.6047062939092,1.01010576009067e-09
5.80496972015096,-2.80936602224145,NA,-2.23684395969038,-1.52024830020267,4.94913828786764,NA,-0.17038129686258,NA,NA,9,-834.239104747903,1722.03399246909,38.6794830619324,9.73036829833612e-10
5.5600347779771,NA,NA,NA,-0.932281041371532,NA,NA,-3.38427458834255,1.71661071503202,NA,7,-840.323039071181,1722.30057601048,38.9460666033146,8.51611266395322e-10
4.89960238632689,NA,NA,0.317512936171986,-0.112299150275641,1.08000474408276,NA,-2.48260832916311,NA,3.28257961233332,9,-834.503752692784,1722.56328835886,39.2087789516963,7.4678250772416e-10
5.32466407074165,NA,1.38874353726382,-0.0474792170231144,-2.19086055667415,NA,NA,-3.85576142857473,1.67062558697776,NA,9,-834.598627390584,1722.75303775446,39.398528347296,6.79188898990425e-10
5.32348711167846,0.0101506372601389,1.42045526095989,NA,-2.2487773114396,NA,NA,-3.86402505471468,1.66650304173643,NA,9,-834.622440159615,1722.80066329252,39.4461538853573,6.63206577497168e-10
5.25057354420511,NA,1.91076615038085,-0.395331829522575,-2.83514003163674,0.766038824684826,NA,-3.88616690288195,1.52795228545516,NA,10,-831.74950880567,1723.00544313722,39.6509337300556,5.98661661263789e-10
4.83932283561066,NA,NA,0.730977050618522,NA,NA,NA,-2.87943963431261,NA,2.8664475292502,7,-840.796597525788,1723.24769291969,39.8931835125272,5.30368319694656e-10
4.87967000392226,NA,-0.170097768046472,0.201581838007431,-1.12971184021923,1.35265923546063,1.05641467311187,-2.94406224381947,NA,2.74021985365967,11,-829.227667136158,1723.91240235078,40.5578929436183,3.80397588952008e-10
5.77056369616543,NA,-3.70503690601767,-0.249116222080671,NA,0.428629518178309,3.21029270286596,-3.94453490191388,1.7012613361401,NA,10,-832.307269643,1724.12096481188,40.7664554047146,3.42727531235564e-10
5.60393917108533,-0.0196142961203343,-1.62846109156256,NA,-0.947970350225695,NA,1.9467359111913,-3.86251052777332,1.72093387449427,NA,10,-832.437511902258,1724.38144933039,41.0269399232311,3.00874580746069e-10
5.59668646816832,NA,-1.59952841944498,0.00946760446010273,-0.982481086043259,NA,1.94490826154494,-3.88413921124798,1.71843821327386,NA,10,-832.442508779574,1724.39144308502,41.0369336778624,2.99374897366052e-10
5.43872320414385,0.0195235199129831,NA,-0.00660077433955268,-1.71536860646715,NA,0.998410436455937,-3.93043232950561,1.68879451607481,NA,10,-833.007666495383,1725.52175851664,42.1672491094814,1.70125926938217e-10
5.49305528628858,NA,-0.783955746013702,-0.311055717822588,-1.72060391180046,0.710882426143307,1.72788939117566,-3.90065719373875,1.57890295221486,NA,11,-830.074009271294,1725.60508662105,42.25057721389,1.63183422136419e-10
5.77460939739894,-0.0927080587409906,-3.305005194366,-0.0273141903351112,NA,NA,2.81259926102003,-3.80514186754673,1.75766694026949,NA,10,-833.170124658739,1725.84667484336,42.4921654361942,1.44615825376181e-10
4.82261610105932,NA,NA,NA,NA,NA,NA,-3.08847307789366,NA,2.05425326474092,6,-845.217648889816,1726.13915309516,42.7846436879963,1.24940999299774e-10
5.59751944507228,-0.228509692552442,NA,NA,-0.894504743578151,NA,NA,-3.19764454606705,1.72586963095384,NA,8,-839.299881717341,1726.20490385538,42.8503944482227,1.20900300139078e-10
5.53357469273622,NA,NA,-0.192567571884322,-0.825390811440079,NA,NA,-3.42301852163869,1.71967445454149,NA,8,-839.892495859008,1727.39013213872,44.0356227315563,6.68433684708763e-11
5.55819128247396,NA,NA,NA,-0.9242079483869,-0.0184998042422246,NA,-3.38850180950166,1.71914466797664,NA,8,-840.319733666938,1728.24460775458,44.890098347415,4.36024913841797e-11
4.807334589789,0.168514221738329,NA,0.757718920098375,NA,NA,NA,-2.94219983762824,NA,3.00210491303027,8,-840.335290633384,1728.27572168747,44.9212122803069,4.29294179538118e-11
4.79517885176057,NA,NA,0.715417357349687,NA,NA,0.149556329667233,-3.10199992784386,NA,2.93314264248189,8,-840.452501879295,1728.51014417929,45.1556347721289,3.8181308065652e-11
5.74614924185509,-0.656790675762237,NA,NA,-1.14304875992082,0.735464874001292,NA,-2.68669450389474,1.63991342475782,NA,9,-837.523515397795,1728.60281376888,45.2483043617167,3.64525452085021e-11
5.32034938927453,0.0117232242516875,1.4018751597463,-0.0480422224640226,-2.20493472793258,NA,NA,-3.86929296714951,1.66950805556177,NA,10,-834.596424134421,1728.69927379472,45.3447643875568,3.47361617782467e-11
4.87402825953289,NA,NA,0.742988853400326,-0.158050921575783,NA,NA,-2.75336682382028,NA,2.70458649275975,8,-840.61857694257,1728.84229430584,45.4877848986796,3.23389056581471e-11
5.2477575531177,-0.94487910716292,NA,NA,-2.8893650647087,1.85808590711368,1.41739614312882,-2.59782207484989,NA,NA,9,-837.779839674338,1729.11546232197,45.760952914804,2.82102956946244e-11
4.82141004643603,NA,0.0491058349658727,0.724969444504256,NA,NA,NA,-2.94269902686891,NA,2.90063610517488,8,-840.768429745744,1729.14199991219,45.7874905050282,2.78384514789423e-11
4.98933180934431,NA,-1.6672925592672,0.773286600742914,NA,NA,1.55145007473191,-3.04094371333671,NA,2.39632626071222,9,-838.170450772255,1729.8966845178,46.542175110638,1.90883062425859e-11
5.60533865207317,-0.0198678540923988,-1.63389507028101,0.0101482648730094,-0.953415393934915,NA,1.95283676405348,-3.86156092061841,1.72047426397186,NA,11,-832.436371273215,1730.32981062489,46.9753012177321,1.53714647977864e-11
4.84836574186488,NA,NA,0.732223774558744,-0.861717238086646,NA,0.611066718054697,-3.10237596136609,NA,2.25300113668108,9,-838.408766320575,1730.37331561444,47.0188062072768,1.50407075299585e-11
4.76737452776029,NA,NA,NA,NA,NA,0.189223700159817,-3.36449520167487,NA,2.16020990108055,7,-844.674187914484,1731.00287369708,47.6483642899202,1.09789666464661e-11
5.92191765519117,-1.84961946881025,-0.615250749565805,-1.75538889362422,NA,2.85982623156389,NA,-2.02561108072421,1.43655646909162,NA,10,-835.935687266898,1731.37780005967,48.0232906525109,9.10221816316452e-12
5.57199076558623,-0.21108897507743,NA,-0.153679005582562,-0.813133589791017,NA,NA,-3.24142532804691,1.72668320575838,NA,9,-839.028289784685,1731.61236254266,48.257853135497,8.09492155489879e-12
4.7810561489705,NA,0.829064328319875,0.713224055979993,-1.11014977723029,NA,NA,-3.06282065391428,NA,2.30296977089542,9,-839.063242606338,1731.68226818596,48.3277587788025,7.8168688758456e-12
4.80275020690677,0.104925907176071,NA,NA,NA,NA,NA,-3.13255307079321,NA,2.1192365877801,7,-845.040804396622,1731.73610666136,48.3815972541965,7.60925170970278e-12
4.78239631235336,NA,0.111449525917284,NA,NA,NA,NA,-3.22820074724196,NA,2.14672660473233,7,-845.07387307149,1731.80224401109,48.4477346039321,7.36173885495358e-12
5.05452253888163,-0.899004197529657,2.16708053438829,NA,-3.75082405208842,1.78595682903605,NA,-2.63891442982973,NA,NA,9,-839.197623656765,1731.95103028682,48.5965208796583,6.83395127885647e-12
4.84277130938364,NA,NA,NA,-0.0934048090140954,NA,NA,-3.01586639650007,NA,1.95127248633246,7,-845.156476996551,1731.96745186122,48.6129424540538,6.77806889232957e-12
4.73131164414206,0.2308632179034,NA,0.74466827966462,NA,NA,0.218377659985405,-3.29074758427548,NA,3.14825372124394,9,-839.659341694718,1732.87446636272,49.5199569555627,4.30675614635348e-12
5.5385719590052,NA,NA,-0.284995629405662,-0.846834962509466,0.168668961195611,NA,-3.40398318893286,1.69927687037251,NA,9,-839.716045259665,1732.98787349262,49.6333640854575,4.06934243101447e-12
4.81627851263458,NA,NA,NA,-0.821363135970589,NA,0.629696358477738,-3.36922408413078,NA,1.49885119737856,8,-842.86196159602,1733.32906361274,49.97455420558,3.43111870642803e-12
4.92737210867298,NA,-1.39430066977916,NA,NA,NA,1.36413572689136,-3.33061048190728,NA,1.66065234958021,8,-843.092561086985,1733.79026259467,50.4357531875098,2.72450530044639e-12
4.76073634316995,0.195838181008681,0.113894169450448,0.747997463257964,NA,NA,NA,-3.09927483742843,NA,3.1026564727913,9,-840.194995740561,1733.94577445441,50.5912650472496,2.52068563183951e-12
4.83522372215845,0.154408690498881,NA,0.764434583336416,-0.115507226238842,NA,NA,-2.84456477217367,NA,2.8734750096211,9,-840.243247653309,1734.04227827991,50.687768872745,2.40194548539989e-12
4.73972690879043,NA,0.92585958397895,NA,-1.16161763008324,NA,NA,-3.34705255712296,NA,1.53842868949214,8,-843.254184489583,1734.11350939987,50.7589999927054,2.3179043218856e-12
4.92483270610296,0.230719633051098,-1.66596728973719,0.803185515709195,NA,NA,1.61887443349009,-3.228475360777,NA,2.61517792130673,10,-837.36448466935,1734.23539486458,50.8808854574145,2.18086314292841e-12
4.77814081024735,0.26115706763612,NA,0.767995519646437,-0.912696278957851,NA,0.715672819361658,-3.31293901235777,NA,2.46498030303312,10,-837.378654314211,1734.2637341543,50.9092247471367,2.15017899185649e-12
4.95066669855673,NA,NA,NA,-2.61369570550621,0.794250391588217,1.47238401057384,-3.64552045101234,NA,NA,8,-843.708873014389,1735.02288644948,51.6683770423172,1.4710478104703e-12
5.27696840069889,-0.952664742269199,-0.310015839862208,NA,-2.74596222501953,1.86153389690748,1.59923910575411,-2.58272889662098,NA,NA,10,-837.759235443522,1735.02489641292,51.6703870057595,1.46957017693153e-12
5.59038764280795,-1.51455386361947,NA,-1.79092389374655,NA,2.37839097883682,NA,-3.37864002433615,1.4747753417251,NA,9,-840.862766762574,1735.28131649844,51.9268070912758,1.29273472797717e-12
4.69455496604883,0.259034362405308,1.01782260245405,0.743967038733349,-1.25841238717687,NA,NA,-3.28221104617054,NA,2.49926178984614,10,-838.06875045704,1735.64392643996,52.289417032795,1.07837464355059e-12
4.95265301754736,NA,-1.19314259033677,0.762731424512644,-0.300909728986437,NA,1.31390726546574,-3.05836814773064,NA,2.31168441390597,10,-838.10571936187,1735.71786424962,52.3633548424548,1.03923622367997e-12
4.71863945504236,0.175776510428689,NA,NA,NA,NA,0.242954098097589,-3.5169237805477,NA,2.29831288218883,8,-844.221163785021,1736.04746799074,52.6929585835815,8.81336452515786e-13
6.36831099421637,-2.84556028211465,-1.06645571125922,-2.43493993143292,NA,4.40898505895421,NA,NA,1.26656401067332,NA,9,-841.296253914437,1736.14829080216,52.7937813950023,8.3800833417591e-13
5.28953179142155,NA,NA,-0.630698952317028,NA,NA,NA,-4.64194546106074,1.71641748386813,NA,7,-847.46967340438,1736.59384467687,53.2393352697118,6.70652492842266e-13
4.75615329933294,NA,2.31612524012188,NA,-3.59599058298178,0.786946567548717,NA,-3.6498518472035,NA,NA,8,-844.501689812915,1736.60852004653,53.2540106393703,6.65749466649161e-13
5.6698035779959,NA,NA,NA,-0.831794133895122,1.48110932381147,NA,NA,1.1462005358487,3.45578185317399,8,-844.522466564327,1736.65007354936,53.2955641421945,6.52060058634081e-13
4.73718841972323,0.144947264263355,0.161064050553275,NA,NA,NA,NA,-3.35142359729688,NA,2.27712745816442,8,-844.765104011472,1737.13534844365,53.7808390364833,5.11577569545648e-13
4.81830708970829,0.0965383619152691,NA,NA,-0.0650004505207078,NA,NA,-3.07844535955116,NA,2.04262336302167,8,-845.012276017444,1737.62969245559,54.2751830484278,3.99545327376651e-13
4.76163539035099,0.201192396347347,NA,NA,-0.856139671028803,NA,0.709552787913758,-3.54240497152679,NA,1.6334176486481,9,-842.260628903272,1738.07704077983,54.7225313726715,3.19466704434741e-13
5.5416330402843,NA,-0.595230253470178,NA,NA,NA,NA,-3.91930886631734,1.73351950428019,NA,7,-848.231251063171,1738.11699999446,54.7624905872947,3.131472257013e-13
5.46325172498299,NA,-0.398522056131225,-0.464005567587116,NA,NA,NA,-3.93798437666358,1.72861698553511,NA,8,-845.369986754374,1738.34511392945,54.990604522287,2.79392186767804e-13
4.89532037476817,NA,NA,NA,-1.94010993013504,NA,1.09127558615345,-3.71161200708336,NA,NA,7,-848.350366958578,1738.35523178527,55.0007223781088,2.77982331022205e-13
5.62039321061362,-0.368468731597747,-0.618849405571326,NA,NA,NA,NA,-3.46462759902971,1.7425305069115,NA,8,-845.595376913662,1738.79589424803,55.4413848408637,2.2301216528489e-13
4.66969154945749,0.207895740463579,1.07813306077742,NA,-1.27830454663887,NA,NA,-3.53350547831198,NA,1.66949378719328,9,-842.62407953806,1738.80394204941,55.4494326422473,2.22116589541066e-13
4.87828116754782,0.171380838450354,-1.38339093225496,NA,NA,NA,1.40722657712894,-3.47906177280033,NA,1.80054751128398,9,-842.656767100122,1738.86931717353,55.5148077663712,2.14973520497381e-13
5.71083221279073,-1.66460108710581,NA,-1.7920847498728,NA,2.55952063265566,-0.269654373436767,-2.77009241488109,1.45882558182248,NA,10,-839.786274720342,1739.07897496656,55.7244655593997,1.93579051427468e-13
4.85334073415077,NA,-0.4283968380195,NA,-0.618860365031218,NA,0.882069703320356,-3.35759823997784,NA,1.50855313681641,9,-842.822832948976,1739.20144887124,55.8469394640804,1.82080520799239e-13
5.6871346307539,NA,-0.560339779862099,NA,NA,1.38809457733122,NA,NA,1.16975655027735,3.80860635503825,8,-845.954920739512,1739.51498189973,56.1604724925642,1.55661300612874e-13
4.75539809687932,NA,1.69295074929763,NA,-2.64628436923592,NA,NA,-3.70715724524672,NA,NA,7,-849.004987175344,1739.6644722188,56.309962811639,1.44450564875621e-13
4.86182036010659,0.24664866207863,-0.911703057267096,0.788957591725093,-0.479785222437468,NA,1.2461783609593,-3.26825083344626,NA,2.49738166633135,11,-837.204194129857,1739.86545633818,56.5109469310169,1.30639977671071e-13
4.93854669802049,NA,NA,-0.265779385603942,-2.54700230042454,0.979674829142718,1.48149797962845,-3.6658871011666,NA,NA,9,-843.196066625849,1739.94791622499,56.593406817826,1.2536322634287e-13
5.87895216417345,NA,-2.23601239407192,NA,NA,1.49777382157656,1.52014370148972,NA,1.1992887779156,3.41532725793479,9,-843.477402676205,1740.5105883257,57.1560789185382,9.46209853568955e-14
5.32575571064276,-0.230286564835345,NA,-0.579588999432605,NA,NA,NA,-4.44007191125324,1.71711150413017,NA,8,-846.473371657959,1740.55188373662,57.1973743294586,9.26873107901195e-14
5.6546426848276,NA,NA,0.372753801882023,-0.846077665753831,1.30528120619264,NA,NA,1.10755110174751,3.66021675405217,9,-843.611051551576,1740.77788607644,57.4233766692798,8.27836359670633e-14
4.91390567717647,NA,0.423513943115462,NA,-2.81368662933045,0.800959109484979,1.22377319007518,-3.65401407817095,NA,NA,9,-843.670884846256,1740.8975526658,57.54304325864,7.7975690193873e-14
4.73477166417766,NA,2.36850237047446,-0.33740285105352,-3.55566856721377,1.02972054237595,NA,-3.68333264058398,NA,NA,9,-843.684970031397,1740.92572303608,57.5712136289214,7.68850868664675e-14
5.6624716300601,-0.973450363404619,-5.03215528698344,NA,NA,1.56053507906734,4.02512719447273,-2.6256604459325,NA,NA,9,-843.711884755965,1740.97955248522,57.6250430780572,7.48433456335742e-14
5.50524523491891,NA,-0.514414772096049,NA,NA,-0.353982151729831,NA,-3.88436969984107,1.77129476337227,NA,8,-846.744135754407,1741.09341192952,57.7389025223533,7.0701548995421e-14
5.53727849246101,-0.289449599598448,-0.455002574771202,-0.376973343695849,NA,NA,NA,-3.57559213309778,1.73640295315372,NA,9,-843.806374315137,1741.16853160356,57.814022196402,6.8095262576812e-14
5.67184776739143,NA,NA,NA,-1.13561701890357,1.56234005169449,0.242328188547696,NA,1.12186273090917,3.38070831251786,9,-844.173730167722,1741.90324330873,58.5487339015715,4.71602696048776e-14
5.32017588505328,NA,NA,-0.60451159971309,NA,NA,-0.0902776730929473,-4.47936176063202,1.71799564536673,NA,8,-847.344908391573,1742.29495720385,58.9404477966855,3.87718646191902e-14
5.65162201385155,NA,0.206017033963576,NA,-1.08244374017319,1.52668560477871,NA,NA,1.1273997434099,3.41866383606496,9,-844.427596368516,1742.41097571032,59.0564663031591,3.65867294626865e-14
5.28948007673395,NA,NA,-0.629458143665567,NA,-0.00198528638646207,NA,-4.64189518060058,1.71661401435694,NA,8,-847.469648398757,1742.54443721822,59.1899278110532,3.42249475177134e-14
5.59745253039827,NA,NA,NA,NA,1.41396825232212,-0.401712663163722,NA,1.12895272930577,4.13193763649983,8,-847.642943293793,1742.89102700829,59.5365176011264,2.87794025687613e-14
5.27388390089,NA,NA,NA,NA,-0.504110802375006,NA,-4.89697515688887,1.76593817705139,NA,7,-850.644657346517,1742.94381256115,59.5893031539861,2.80297701852523e-14
5.67685689214465,NA,-0.584499940166038,0.414598750442578,NA,1.18332967292918,NA,NA,1.13585273239608,4.01873203659976,9,-844.845085074036,1743.24595312136,59.8914437142,2.40996396029672e-14
5.28244204034543,NA,NA,NA,NA,NA,NA,-5.1760156479867,1.71806684625696,NA,6,-853.841063093285,1743.3859815021,60.0314720949336,2.24700361674496e-14
4.91513410473187,NA,NA,0.20353125515999,-2.1086513880928,NA,1.15103498190162,-3.68500060747902,NA,NA,8,-847.912828670821,1743.43079776234,60.0762883551822,2.19721241460969e-14
5.5132247195639,NA,NA,NA,NA,1.63541186992778,NA,NA,1.03793841661892,4.84137604670258,7,-850.891196815388,1743.43689149889,60.0823820917271,2.19052798627325e-14
5.87323941838562,NA,-2.3124586416357,0.436670671993847,NA,1.2849667189545,1.56452583456727,NA,1.16360964187278,3.61991368176478,10,-842.223839557389,1743.95410464065,60.5995952334927,1.69136523387508e-14
4.7786069976278,0.197951150905339,-0.185685437218307,NA,-0.767559750387187,NA,0.817535978364902,-3.5346568575575,NA,1.63540906650188,10,-842.253418067665,1744.01326166121,60.658752254046,1.64206980652242e-14
5.46336682465264,NA,-0.400267733586893,-0.439932635408624,NA,-0.0375190132448243,NA,-3.93321789295044,1.73276574193154,NA,9,-845.361010537181,1744.27780404765,60.9232946404898,1.43862289055382e-14
4.88867523567139,0.0280372602370684,NA,NA,-1.95907124293714,NA,1.10823228772312,-3.73998737407989,NA,NA,8,-848.338138084543,1744.28141658979,60.926907182625,1.43602669307348e-14
4.89660135991234,NA,-0.0146080222158531,NA,-1.93344861927386,NA,1.09998138196472,-3.71129038844661,NA,NA,8,-848.350322455015,1744.30578533073,60.9512759235704,1.41863577567905e-14
6.07430767967726,-1.60685186732258,NA,NA,-3.22698461358553,2.54911329834935,0.940406867672177,NA,0.889104990957315,NA,9,-845.511632377849,1744.57904772899,61.2245383218255,1.23746445194148e-14
5.64627387884225,-0.437161566775209,-0.647205502624542,NA,NA,0.105261806793146,NA,-3.39083352541996,1.73262307181634,NA,9,-845.552374224292,1744.66053142187,61.3060220147106,1.18806109086069e-14
5.20824712346411,NA,-3.67160352129226,NA,NA,NA,3.09068176787225,-3.7473520280967,NA,NA,7,-851.568196997312,1744.79089186274,61.436382455576,1.11309277261173e-14
5.33928213574441,-0.342336761718784,NA,NA,NA,NA,NA,-4.81506348396301,1.71715473253,NA,7,-851.656504184487,1744.96750623709,61.6129968299256,1.01901373728627e-14
4.76636897718125,NA,1.75733105132684,0.1607427729789,-2.80146839657752,NA,NA,-3.68328240550615,NA,NA,8,-848.729265575699,1745.0636715721,61.7091621649372,9.71176134476368e-15
4.74288602080692,0.0376426898671997,1.73267200726615,NA,-2.69083464156793,NA,NA,-3.74638551334195,NA,NA,8,-848.983522291822,1745.57218500435,62.2176755971839,7.53139997856645e-15
5.28002778155323,NA,NA,NA,-0.816358627693742,1.63543825465226,NA,NA,NA,3.66577353192551,7,-851.988123111932,1745.63074409198,62.2762346848158,7.31408104773143e-15
4.87363480863045,NA,0.734349268144203,-0.288961679793415,-2.88829322342412,1.00727293281407,1.05135844777589,-3.68227307551843,NA,NA,10,-843.085287688801,1745.67700090348,62.3224914963175,7.1468592544748e-15
5.38274827945206,-0.259274378316096,NA,-0.528667330584705,NA,NA,-0.152801704253937,-4.13806150726788,1.72159205443165,NA,9,-846.133454527506,1745.8226920283,62.4681826211392,6.64475241534292e-15
5.65691398505275,NA,NA,0.355627570996195,-1.11058641086642,1.38371594627171,0.211060292185732,NA,1.0871565205122,3.58378856867239,10,-843.347378427221,1746.20118238032,62.8466729731576,5.49908798001086e-15
5.78923288349414,-1.70519649152695,NA,NA,-3.44781760584876,2.77086455901448,1.08863678040943,NA,NA,NA,8,-849.347334960888,1746.29981034248,62.9453009353165,5.23448401813048e-15
5.85015093457291,NA,-1.8974914939831,NA,-0.216476646452001,1.51385466193907,1.35200239337994,NA,1.18668016474938,3.38118682832848,10,-843.446718824789,1746.39986317546,63.0453537682936,4.97906368900822e-15
5.64440234101497,NA,0.118975355735872,0.362950847277743,-0.990589773757279,1.33614023693429,NA,NA,1.09713754097311,3.63292843719647,10,-843.579897708641,1746.66622094316,63.3117115359973,4.35821676677605e-15
5.58505998243433,NA,NA,0.392884835374938,NA,1.21843129548106,-0.419484866332128,NA,1.09636492086591,4.3414579013895,9,-846.655465049368,1746.86671307203,63.5122036648634,3.94250737628381e-15
5.30373897381926,NA,-4.3886527668287,NA,NA,0.480351492679633,3.69414355052287,-3.72446951492047,NA,NA,8,-849.692651570439,1746.99044356158,63.635934154418,3.70599458249499e-15
5.3714427046283,NA,NA,NA,NA,NA,-0.26216431324533,-4.64153640557051,1.72164279051362,NA,7,-852.717369185772,1747.08923623966,63.7347268324959,3.52737979281438e-15
5.35447196053839,-1.03118141958192,NA,NA,-1.52686609121771,1.39352443321747,NA,-1.96829122711636,NA,NA,8,-849.830107459272,1747.26535533925,63.9108459320842,3.2300440574179e-15
5.34797148658128,NA,NA,NA,NA,-0.474167398423825,-0.213435264957637,-4.47505763304639,1.76929509198595,NA,8,-849.911860898598,1747.4288622179,64.0743528107366,2.97648280859364e-15
5.45750291010389,-0.38304546913775,NA,NA,NA,NA,-0.3227940063321,-4.10862066654706,1.72645449649725,NA,8,-849.987980011289,1747.58110044328,64.2265910361173,2.75832393459725e-15
5.50048668077592,NA,NA,0.332783872442414,NA,1.47519480517232,NA,NA,1.00883684347549,5.04437188594972,8,-850.190066705677,1747.98527383206,64.6307644248939,2.25361711215484e-15
